district,state,crop,year,season,rainfall_mm,temperature_avg_c,soil_type,irrigation_pct,fertilizer_kg_per_ha,msp_inr_per_quintal,yield_kg_per_ha
Indore,Madhya Pradesh,Wheat,2014,Rabi,1447.3,27.7,Black,56.9,275.3,1400,1800.0
Pune,Maharashtra,Rice,2016,Kharif,944.1,22.2,Red,30.5,185.7,1470,1500.0
Hisar,Haryana,Wheat,2013,Rabi,348.0,21.2,Alluvial,71.1,196.7,1350,2413.4
Warangal,Telangana,Wheat,2013,Rabi,420.0,26.6,Red,45.9,282.8,1350,1800.0
Bardhaman,West Bengal,Wheat,2012,Rabi,1331.2,27.9,Laterite,44.6,181.9,1285,1800.0
Kolhapur,Maharashtra,Rice,2021,Kharif,1481.5,29.2,Black,30.5,176.4,1940,1781.1
Jabalpur,Madhya Pradesh,Wheat,2014,Rabi,840.8,25.3,Alluvial,32.9,230.2,1400,1800.3
Coimbatore,Tamil Nadu,Sugarcane,2018,Zaid,1268.1,30.9,Alluvial,59.4,83.7,2750,49719.3
Lucknow,Uttar Pradesh,Rice,2017,Kharif,834.8,30.3,Alluvial,75.4,162.7,1550,2090.9
Nagaon,Assam,Wheat,2013,Rabi,2285.9,24.4,Laterite,37.0,125.4,1350,1800.0
Guntur,Andhra Pradesh,Wheat,2021,Rabi,1617.0,28.8,Red,69.2,120.5,1975,1800.0
Thanjavur,Tamil Nadu,Rice,2019,Kharif,1077.3,29.0,Red,68.2,221.8,1815,2156.2
Nagaon,Assam,Rice,2014,Kharif,2191.1,27.2,Laterite,30.1,278.2,1360,1500.0
Coimbatore,Tamil Nadu,Wheat,2022,Rabi,1052.8,27.2,Red,73.9,216.6,2015,1800.0
Patiala,Punjab,Rice,2011,Kharif,525.5,25.8,Alluvial,85.3,166.5,1080,2169.3
Coimbatore,Tamil Nadu,Wheat,2021,Rabi,368.3,27.1,Red,66.9,75.7,1975,1800.0
Krishna,Andhra Pradesh,Sugarcane,2015,Kharif,1546.2,28.7,Red,51.7,199.0,2100,41251.0
Raipur,Chhattisgarh,Rice,2019,Kharif,904.0,25.3,Red,31.3,128.6,1815,1651.1
Indore,Madhya Pradesh,Sugarcane,2023,Kharif,982.7,28.5,Alluvial,35.4,67.6,3150,40000.0
Meerut,Uttar Pradesh,Rice,2010,Kharif,1042.2,24.8,Alluvial,72.1,105.5,1000,2332.5
Pune,Maharashtra,Sugarcane,2022,Kharif,1056.6,25.5,Black,53.4,246.2,3050,41039.8
Meerut,Uttar Pradesh,Sugarcane,2020,Zaid,1010.6,19.8,Alluvial,72.1,58.5,2850,40000.0
Gorakhpur,Uttar Pradesh,Rice,2022,Kharif,1011.4,25.8,Alluvial,49.6,75.9,2040,2181.3
Ahmedabad,Gujarat,Sugarcane,2020,Zaid,743.5,30.3,Desert,52.5,216.7,2850,40000.0
Jodhpur,Rajasthan,Rice,2023,Kharif,609.5,30.6,Alluvial,35.9,257.4,2183,1541.0
Patiala,Punjab,Sugarcane,2016,Kharif,559.1,25.4,Alluvial,94.9,242.6,2300,40000.0
Pune,Maharashtra,Wheat,2011,Rabi,1276.5,27.0,Red,37.2,293.8,1120,1800.0
Hooghly,West Bengal,Wheat,2010,Rabi,1229.9,28.7,Laterite,52.4,286.2,1100,1800.0
Hooghly,West Bengal,Sugarcane,2013,Kharif,1839.2,27.5,Laterite,57.7,163.7,1800,40000.0
Indore,Madhya Pradesh,Sugarcane,2017,Kharif,748.0,28.3,Alluvial,51.8,154.9,2550,40000.0
Gorakhpur,Uttar Pradesh,Sugarcane,2022,Zaid,771.0,29.3,Alluvial,41.7,128.7,3050,40000.0
Patna,Bihar,Rice,2023,Kharif,1592.3,28.0,Alluvial,57.3,224.5,2183,2073.3
Amritsar,Punjab,Rice,2014,Kharif,586.2,23.2,Alluvial,89.1,163.5,1360,1821.8
Nagaon,Assam,Wheat,2016,Rabi,1780.5,25.9,Alluvial,29.8,187.9,1525,1800.0
Gorakhpur,Uttar Pradesh,Sugarcane,2017,Kharif,982.9,24.0,Alluvial,50.0,256.4,2550,40000.0
Krishna,Andhra Pradesh,Wheat,2012,Rabi,1363.7,30.0,Black,67.9,293.2,1285,1800.0
Mysore,Karnataka,Sugarcane,2016,Zaid,1431.2,26.7,Red,47.2,127.3,2300,40000.0
Hisar,Haryana,Sugarcane,2012,Zaid,394.2,23.3,Desert,52.8,298.1,1700,40000.0
Gorakhpur,Uttar Pradesh,Rice,2019,Kharif,622.7,23.6,Alluvial,43.6,264.5,1815,1814.6
Jodhpur,Rajasthan,Wheat,2015,Rabi,176.8,28.6,Alluvial,30.5,204.9,1450,1800.0
Gorakhpur,Uttar Pradesh,Sugarcane,2015,Zaid,808.1,27.8,Alluvial,51.0,167.6,2100,40000.0
Belgaum,Karnataka,Wheat,2018,Rabi,1691.8,29.5,Red,31.9,227.6,1735,1800.0
Cuttack,Odisha,Rice,2013,Kharif,1581.0,29.4,Red,51.4,65.3,1310,1510.9
Raipur,Chhattisgarh,Wheat,2014,Rabi,1341.3,28.1,Red,33.2,68.1,1400,1800.0
Meerut,Uttar Pradesh,Sugarcane,2014,Kharif,691.8,27.2,Alluvial,74.0,167.4,1900,40426.0
Raipur,Chhattisgarh,Sugarcane,2020,Zaid,1290.4,25.7,Laterite,35.2,177.7,2850,40000.0
Amritsar,Punjab,Wheat,2012,Rabi,583.1,29.2,Alluvial,87.1,183.8,1285,1970.7
Patna,Bihar,Wheat,2014,Rabi,956.8,25.5,Alluvial,60.4,84.4,1400,1800.0
Indore,Madhya Pradesh,Sugarcane,2010,Kharif,948.3,26.2,Alluvial,56.2,134.6,1450,40000.0
Belgaum,Karnataka,Sugarcane,2020,Kharif,701.0,25.3,Laterite,29.4,293.0,2850,40000.0
Jaipur,Rajasthan,Sugarcane,2015,Zaid,434.1,24.7,Alluvial,42.7,162.5,2100,40000.0
Raipur,Chhattisgarh,Sugarcane,2018,Kharif,1177.2,27.2,Laterite,42.0,105.9,2750,40000.0
Amritsar,Punjab,Wheat,2017,Rabi,486.0,22.4,Alluvial,90.5,196.7,1625,2681.0
Mysore,Karnataka,Sugarcane,2018,Kharif,774.3,26.9,Black,38.1,266.0,2750,40000.0
Gorakhpur,Uttar Pradesh,Wheat,2011,Rabi,894.4,25.9,Alluvial,64.7,231.4,1120,1800.0
Jaipur,Rajasthan,Rice,2013,Kharif,273.5,26.6,Desert,43.0,260.1,1310,1500.0
Guntur,Andhra Pradesh,Sugarcane,2017,Zaid,897.4,29.1,Black,56.8,190.4,2550,48259.3
Meerut,Uttar Pradesh,Wheat,2018,Rabi,1062.2,27.9,Alluvial,71.7,55.4,1735,1800.0
Lucknow,Uttar Pradesh,Rice,2011,Kharif,644.7,25.7,Alluvial,56.0,153.5,1080,2043.8
Raipur,Chhattisgarh,Sugarcane,2019,Zaid,1092.8,24.5,Red,40.3,77.7,2750,40000.0
Patiala,Punjab,Wheat,2020,Rabi,823.8,20.5,Alluvial,84.1,113.2,1925,2763.8
Mysore,Karnataka,Rice,2017,Kharif,1079.2,28.6,Black,34.1,214.8,1550,1892.5
Guntur,Andhra Pradesh,Sugarcane,2017,Kharif,1071.4,29.0,Red,50.1,222.4,2550,40000.0
Pune,Maharashtra,Sugarcane,2011,Kharif,1415.8,28.3,Black,38.8,174.7,1450,53541.9
Bardhaman,West Bengal,Wheat,2011,Rabi,1205.3,27.3,Laterite,59.7,51.5,1120,1800.0
Gorakhpur,Uttar Pradesh,Rice,2019,Kharif,849.9,24.5,Alluvial,46.9,177.8,1815,2150.9
Pune,Maharashtra,Rice,2020,Kharif,1751.9,25.3,Red,48.8,195.4,1868,1500.0
Hooghly,West Bengal,Sugarcane,2011,Zaid,1338.4,27.7,Alluvial,51.3,56.5,1450,43473.1
Cuttack,Odisha,Wheat,2020,Rabi,1648.1,26.5,Alluvial,52.8,201.6,1925,1800.0
Hisar,Haryana,Rice,2017,Kharif,420.6,28.4,Desert,52.4,114.2,1550,1500.0
Krishna,Andhra Pradesh,Rice,2020,Kharif,1209.4,25.9,Alluvial,56.9,132.6,1868,2515.7
Patiala,Punjab,Sugarcane,2014,Zaid,467.7,23.0,Alluvial,90.1,61.6,1900,40000.0
Warangal,Telangana,Rice,2013,Kharif,1003.4,30.0,Red,62.8,171.7,1310,1886.6
Mysore,Karnataka,Wheat,2017,Rabi,872.7,28.7,Black,38.6,83.8,1625,1800.0
Mysore,Karnataka,Rice,2013,Kharif,1437.8,28.4,Red,52.6,178.0,1310,1991.2
Jabalpur,Madhya Pradesh,Wheat,2022,Rabi,712.0,26.9,Alluvial,26.4,183.2,2015,1800.0
Hisar,Haryana,Wheat,2016,Rabi,419.6,19.3,Alluvial,66.0,257.4,1525,2941.4
Warangal,Telangana,Wheat,2016,Rabi,866.6,29.1,Red,63.4,103.0,1525,1800.0
Guntur,Andhra Pradesh,Rice,2022,Kharif,698.5,27.5,Red,58.9,132.8,2040,1678.9
Jabalpur,Madhya Pradesh,Wheat,2019,Rabi,1141.9,28.1,Alluvial,44.3,218.6,1840,1800.0
Patna,Bihar,Rice,2012,Kharif,1365.0,26.6,Alluvial,52.1,278.8,1250,2550.5
Ludhiana,Punjab,Sugarcane,2017,Zaid,579.9,23.1,Alluvial,90.5,265.3,2550,40000.0
Nagaon,Assam,Sugarcane,2022,Zaid,1993.5,24.5,Alluvial,43.6,60.8,3050,40000.0
Patiala,Punjab,Sugarcane,2018,Kharif,596.1,21.4,Alluvial,75.3,262.0,2750,40000.0
Nagaon,Assam,Rice,2017,Kharif,2108.7,25.2,Alluvial,46.4,233.3,1550,1645.2
Pune,Maharashtra,Rice,2012,Kharif,1349.9,23.9,Red,48.4,54.6,1250,1558.4
Patna,Bihar,Sugarcane,2013,Kharif,1129.5,25.1,Alluvial,64.8,100.3,1800,40000.0
Patiala,Punjab,Wheat,2019,Rabi,591.0,23.3,Alluvial,77.3,267.4,1840,2910.8
Bardhaman,West Bengal,Wheat,2011,Rabi,1181.7,25.8,Laterite,54.6,228.1,1120,1800.0
Guntur,Andhra Pradesh,Wheat,2016,Rabi,1002.9,27.9,Red,64.8,290.6,1525,1800.0
Jaipur,Rajasthan,Rice,2011,Kharif,352.7,30.8,Desert,43.4,97.8,1080,1500.0
Kolhapur,Maharashtra,Rice,2023,Kharif,1320.8,25.1,Black,31.7,280.9,2183,1874.8
Hisar,Haryana,Wheat,2023,Rabi,293.9,26.4,Desert,54.4,262.4,2125,1800.0
Hooghly,West Bengal,Wheat,2013,Rabi,1688.9,27.6,Laterite,44.2,295.3,1350,1800.0
Cuttack,Odisha,Wheat,2017,Rabi,1285.2,24.9,Red,38.5,189.8,1625,1800.0
Indore,Madhya Pradesh,Rice,2013,Kharif,1172.8,23.1,Black,37.8,217.4,1310,1884.1
Kolhapur,Maharashtra,Wheat,2021,Rabi,885.3,28.5,Red,36.5,281.2,1975,1800.0
Bardhaman,West Bengal,Rice,2017,Kharif,1645.6,27.2,Alluvial,42.8,173.6,1550,2108.5
Karnal,Haryana,Rice,2011,Kharif,349.2,29.0,Alluvial,82.9,128.8,1080,1600.7
Patna,Bihar,Rice,2019,Kharif,745.4,26.8,Alluvial,48.5,80.8,1815,2152.8
Mysore,Karnataka,Rice,2015,Kharif,1038.5,27.2,Laterite,45.6,186.7,1410,1816.1
Lucknow,Uttar Pradesh,Sugarcane,2010,Kharif,963.5,26.5,Alluvial,67.8,172.6,1450,40940.4
Hisar,Haryana,Rice,2010,Kharif,428.3,25.1,Desert,74.7,196.9,1000,1500.0
Warangal,Telangana,Rice,2017,Kharif,1034.3,28.6,Black,57.7,254.5,1550,2121.5
Jodhpur,Rajasthan,Sugarcane,2010,Kharif,537.7,22.2,Alluvial,39.3,299.0,1450,40000.0
Hisar,Haryana,Sugarcane,2022,Kharif,375.7,27.0,Desert,54.4,156.1,3050,40000.0
Patiala,Punjab,Wheat,2020,Rabi,517.7,22.3,Alluvial,87.5,112.0,1925,2675.2
Coimbatore,Tamil Nadu,Sugarcane,2015,Zaid,1203.5,28.9,Laterite,65.2,167.6,2100,40000.0
Warangal,Telangana,Rice,2018,Kharif,661.5,28.7,Red,61.3,163.5,1750,1718.2
Coimbatore,Tamil Nadu,Rice,2017,Kharif,1144.2,28.4,Red,52.5,273.8,1550,2115.8
Karnal,Haryana,Wheat,2012,Rabi,455.8,25.5,Desert,88.4,281.1,1285,1800.0
Guntur,Andhra Pradesh,Rice,2016,Kharif,1255.6,28.6,Black,47.2,265.4,1470,2237.3
Warangal,Telangana,Sugarcane,2016,Zaid,721.0,27.9,Black,59.0,216.3,2300,40000.0
Ludhiana,Punjab,Wheat,2018,Rabi,570.7,24.4,Alluvial,89.4,278.1,1735,2892.1
Patiala,Punjab,Rice,2015,Kharif,767.9,27.2,Alluvial,87.8,291.8,1410,2443.3
Coimbatore,Tamil Nadu,Wheat,2017,Rabi,1024.5,29.5,Laterite,54.0,290.6,1625,1800.0
Mysore,Karnataka,Wheat,2014,Rabi,965.5,27.9,Black,45.6,195.9,1400,1800.0
Meerut,Uttar Pradesh,Sugarcane,2023,Zaid,773.0,23.9,Alluvial,85.8,76.1,3150,40000.0
Jaipur,Rajasthan,Rice,2018,Kharif,239.5,30.0,Desert,43.4,227.0,1750,1500.0
Guntur,Andhra Pradesh,Rice,2010,Kharif,931.2,27.3,Alluvial,46.5,226.3,1000,2497.0
Warangal,Telangana,Wheat,2018,Rabi,972.7,25.2,Black,45.8,290.7,1735,1800.0
Patna,Bihar,Rice,2018,Kharif,879.5,28.8,Alluvial,54.5,99.9,1750,2231.1
Karnal,Haryana,Sugarcane,2011,Kharif,393.1,24.2,Desert,85.4,243.7,1450,40000.0
Ahmedabad,Gujarat,Rice,2017,Kharif,888.5,29.2,Desert,45.8,118.4,1550,1500.0
Ahmedabad,Gujarat,Sugarcane,2017,Kharif,943.7,25.9,Black,58.0,186.2,2550,40000.0
Nashik,Maharashtra,Rice,2018,Kharif,1251.7,21.9,Black,48.6,108.7,1750,1616.0
Indore,Madhya Pradesh,Wheat,2012,Rabi,1045.6,27.1,Alluvial,36.2,116.6,1285,1800.0
Meerut,Uttar Pradesh,Wheat,2017,Rabi,728.0,29.2,Alluvial,70.5,160.3,1625,1800.0
Kolhapur,Maharashtra,Wheat,2010,Rabi,874.9,26.7,Red,41.9,298.0,1100,1800.0
Hisar,Haryana,Rice,2015,Kharif,559.1,26.5,Alluvial,57.8,185.9,1410,2118.3
Krishna,Andhra Pradesh,Rice,2010,Kharif,1268.5,25.9,Red,74.9,243.7,1000,2224.2
Cuttack,Odisha,Wheat,2010,Rabi,1317.6,27.5,Red,43.5,236.9,1100,1800.0
Ludhiana,Punjab,Wheat,2018,Rabi,629.1,23.4,Alluvial,97.9,286.3,1735,3110.1
Jodhpur,Rajasthan,Rice,2023,Kharif,674.1,29.0,Alluvial,35.2,78.4,2183,1766.2
Nagaon,Assam,Rice,2012,Kharif,2369.4,27.6,Alluvial,35.4,199.6,1250,1500.0
Warangal,Telangana,Wheat,2010,Rabi,849.3,27.2,Red,58.0,142.9,1100,1800.0
Hisar,Haryana,Sugarcane,2021,Zaid,476.0,29.9,Desert,73.6,50.7,2900,40000.0
Ahmedabad,Gujarat,Wheat,2022,Rabi,542.5,25.1,Desert,69.7,115.1,2015,1800.0
Belgaum,Karnataka,Rice,2015,Kharif,776.8,25.0,Laterite,39.2,204.6,1410,1500.0
Coimbatore,Tamil Nadu,Sugarcane,2013,Kharif,205.9,28.6,Red,69.8,226.0,1800,40000.0
Hisar,Haryana,Rice,2022,Kharif,375.3,22.5,Alluvial,63.2,61.2,2040,1500.0
Karnal,Haryana,Rice,2023,Kharif,706.3,21.5,Desert,87.7,78.0,2183,1500.0
Hooghly,West Bengal,Wheat,2023,Rabi,1529.4,28.5,Alluvial,37.9,167.6,2125,1800.0
Muzaffarpur,Bihar,Rice,2013,Kharif,869.2,26.9,Alluvial,46.7,70.4,1310,2200.7
Krishna,Andhra Pradesh,Wheat,2016,Rabi,980.4,26.7,Alluvial,73.1,206.8,1525,1800.0
Gorakhpur,Uttar Pradesh,Rice,2018,Kharif,1051.5,26.8,Alluvial,44.5,287.9,1750,2367.5
Jabalpur,Madhya Pradesh,Sugarcane,2018,Zaid,1397.5,28.4,Alluvial,47.0,288.9,2750,46808.5
Ahmedabad,Gujarat,Rice,2013,Kharif,914.7,27.1,Desert,56.2,287.6,1310,1520.7
Hooghly,West Bengal,Rice,2020,Kharif,1825.2,27.6,Alluvial,41.3,254.5,1868,1790.5
Krishna,Andhra Pradesh,Sugarcane,2010,Zaid,1283.7,28.8,Alluvial,70.2,165.2,1450,48420.9
Krishna,Andhra Pradesh,Rice,2020,Kharif,903.8,28.7,Alluvial,62.1,120.2,1868,2272.4
Kolhapur,Maharashtra,Sugarcane,2022,Kharif,1489.3,26.9,Black,42.2,72.3,3050,46606.4
Warangal,Telangana,Rice,2015,Kharif,1088.7,29.0,Black,56.8,142.5,1410,1882.8
Pune,Maharashtra,Wheat,2015,Rabi,1735.2,29.2,Red,31.5,154.5,1450,1800.0
Nagaon,Assam,Wheat,2010,Rabi,2403.3,27.2,Laterite,42.5,296.4,1100,1800.0
Karnal,Haryana,Sugarcane,2011,Kharif,443.3,25.8,Desert,86.8,246.6,1450,40000.0
Jodhpur,Rajasthan,Rice,2020,Kharif,455.7,28.3,Alluvial,19.7,74.4,1868,1500.0
Patna,Bihar,Rice,2020,Kharif,1016.5,24.7,Alluvial,59.7,201.0,1868,2228.1
Warangal,Telangana,Sugarcane,2010,Kharif,645.1,25.0,Black,63.7,272.0,1450,40000.0
Meerut,Uttar Pradesh,Sugarcane,2015,Zaid,1122.4,27.7,Alluvial,85.6,143.7,2100,49953.7
Ahmedabad,Gujarat,Wheat,2014,Rabi,938.4,29.2,Black,56.9,211.2,1400,1800.0
Belgaum,Karnataka,Rice,2016,Kharif,431.4,27.6,Laterite,39.3,59.4,1470,1500.0
Cuttack,Odisha,Wheat,2019,Rabi,2395.3,25.7,Alluvial,42.1,240.4,1840,1800.0
Kolhapur,Maharashtra,Sugarcane,2012,Zaid,1327.7,23.5,Red,49.9,292.1,1700,40000.0
Cuttack,Odisha,Rice,2020,Kharif,1456.5,30.3,Alluvial,56.7,147.6,1868,1895.8
Ahmedabad,Gujarat,Wheat,2012,Rabi,659.9,32.2,Black,64.3,250.7,1285,1800.0
Bardhaman,West Bengal,Wheat,2010,Rabi,1544.3,25.1,Alluvial,44.8,229.8,1100,1800.0
Muzaffarpur,Bihar,Wheat,2010,Rabi,551.1,26.0,Alluvial,38.2,92.0,1100,2003.6
Mysore,Karnataka,Sugarcane,2016,Kharif,1171.8,26.3,Laterite,37.6,265.1,2300,40000.0
Krishna,Andhra Pradesh,Sugarcane,2011,Kharif,708.8,25.9,Red,71.5,205.4,1450,40000.0
Jabalpur,Madhya Pradesh,Sugarcane,2019,Kharif,729.9,24.8,Black,33.2,254.8,2750,40000.0
Nagaon,Assam,Rice,2016,Kharif,1968.5,25.2,Laterite,39.9,197.9,1470,1500.0
Ahmedabad,Gujarat,Wheat,2013,Rabi,884.7,24.2,Desert,56.5,88.5,1350,1800.0
Nagaon,Assam,Sugarcane,2012,Zaid,1984.5,28.7,Laterite,34.3,282.6,1700,40000.0
Guntur,Andhra Pradesh,Wheat,2012,Rabi,988.3,28.4,Red,59.6,243.3,1285,1800.0
Ludhiana,Punjab,Rice,2016,Kharif,534.1,24.2,Alluvial,84.2,290.6,1470,1949.2
Jaipur,Rajasthan,Rice,2016,Kharif,346.0,25.3,Alluvial,37.7,102.5,1470,1500.0
Jabalpur,Madhya Pradesh,Wheat,2012,Rabi,873.2,30.1,Black,45.8,292.9,1285,1800.0
Jodhpur,Rajasthan,Wheat,2015,Rabi,144.2,29.3,Alluvial,30.8,229.1,1450,1800.0
Ludhiana,Punjab,Rice,2017,Kharif,731.0,22.2,Alluvial,90.3,171.7,1550,1942.6
Nagaon,Assam,Wheat,2016,Rabi,1419.2,23.5,Alluvial,30.7,152.3,1525,1800.0
Mysore,Karnataka,Sugarcane,2017,Zaid,606.4,27.4,Red,42.4,226.3,2550,40000.0
Mysore,Karnataka,Sugarcane,2010,Kharif,424.8,27.0,Laterite,47.8,276.1,1450,40000.0
Guntur,Andhra Pradesh,Rice,2019,Kharif,864.5,30.6,Black,49.6,107.6,1815,1524.5
Muzaffarpur,Bihar,Rice,2018,Kharif,981.6,24.6,Alluvial,45.3,160.6,1750,2234.9
Patiala,Punjab,Rice,2021,Kharif,487.6,24.5,Alluvial,82.8,119.6,1940,1824.7
Nagaon,Assam,Sugarcane,2014,Zaid,1676.8,24.4,Alluvial,35.8,169.9,1900,40000.0
Patna,Bihar,Sugarcane,2011,Kharif,739.4,29.3,Alluvial,64.2,265.8,1450,42571.0
Nashik,Maharashtra,Wheat,2017,Rabi,1946.4,27.2,Black,30.5,273.6,1625,1800.0
Kolhapur,Maharashtra,Rice,2010,Kharif,970.3,28.7,Black,50.4,119.1,1000,2004.9
Nagaon,Assam,Rice,2023,Kharif,2101.9,25.7,Laterite,45.5,265.4,2183,1500.0
Patiala,Punjab,Rice,2010,Kharif,448.8,24.4,Alluvial,85.4,62.5,1000,1623.5
Krishna,Andhra Pradesh,Wheat,2014,Rabi,1027.9,30.2,Red,52.5,184.5,1400,1800.0
Patna,Bihar,Rice,2010,Kharif,843.5,26.7,Alluvial,68.5,186.3,1000,2467.5
Nashik,Maharashtra,Wheat,2022,Rabi,594.0,28.2,Black,40.5,299.3,2015,1800.0
Patna,Bihar,Sugarcane,2015,Kharif,1305.9,26.2,Alluvial,59.2,253.3,2100,44752.9
Hooghly,West Bengal,Wheat,2019,Rabi,1330.3,27.1,Laterite,41.4,278.7,1840,1800.0
Guntur,Andhra Pradesh,Sugarcane,2012,Zaid,1225.0,30.5,Black,66.2,120.3,1700,55774.3
Patiala,Punjab,Sugarcane,2015,Zaid,365.2,21.0,Alluvial,91.8,58.8,2100,40000.0
Krishna,Andhra Pradesh,Sugarcane,2014,Kharif,697.3,29.0,Black,65.6,51.4,1900,40000.0
Mysore,Karnataka,Rice,2015,Kharif,736.4,28.6,Laterite,31.8,120.9,1410,1500.0
Warangal,Telangana,Rice,2013,Kharif,1452.0,29.7,Red,58.6,258.2,1310,1670.8
Jodhpur,Rajasthan,Sugarcane,2014,Kharif,400.5,30.7,Desert,38.8,274.8,1900,40000.0
Coimbatore,Tamil Nadu,Wheat,2017,Rabi,585.5,27.1,Alluvial,64.8,139.3,1625,2101.0
Warangal,Telangana,Rice,2020,Kharif,520.4,27.3,Red,61.0,267.3,1868,1561.1
Krishna,Andhra Pradesh,Rice,2014,Kharif,812.4,28.9,Red,59.5,162.7,1360,1750.6
Muzaffarpur,Bihar,Rice,2018,Kharif,1295.3,29.1,Alluvial,46.6,201.4,1750,2165.2
Meerut,Uttar Pradesh,Rice,2015,Kharif,865.7,26.7,Alluvial,75.8,108.6,1410,2274.3
Bardhaman,West Bengal,Rice,2013,Kharif,1756.7,27.0,Alluvial,40.9,293.7,1310,1920.3
Bardhaman,West Bengal,Wheat,2016,Rabi,1418.5,26.7,Laterite,44.9,201.6,1525,1800.0
Nagaon,Assam,Sugarcane,2010,Kharif,1983.2,22.8,Alluvial,37.4,152.9,1450,40000.0
Cuttack,Odisha,Wheat,2012,Rabi,1290.7,26.8,Alluvial,36.2,184.5,1285,1800.0
Mysore,Karnataka,Sugarcane,2023,Kharif,1329.7,31.1,Black,43.2,247.8,3150,48670.6
Muzaffarpur,Bihar,Wheat,2016,Rabi,728.0,30.8,Alluvial,51.6,258.4,1525,1800.0
Thanjavur,Tamil Nadu,Rice,2020,Kharif,895.2,27.3,Red,74.4,223.4,1868,2159.1
Lucknow,Uttar Pradesh,Sugarcane,2015,Kharif,962.8,22.2,Alluvial,67.9,54.9,2100,40000.0
Jaipur,Rajasthan,Sugarcane,2017,Zaid,505.6,26.9,Alluvial,47.6,203.4,2550,40000.0
Patna,Bihar,Sugarcane,2017,Zaid,1236.0,25.4,Alluvial,69.4,237.5,2550,41342.2
Jabalpur,Madhya Pradesh,Wheat,2015,Rabi,1167.2,27.7,Alluvial,42.5,72.6,1450,1800.0
Jabalpur,Madhya Pradesh,Rice,2017,Kharif,1398.9,27.2,Black,41.2,53.9,1550,1781.0
Coimbatore,Tamil Nadu,Rice,2014,Kharif,976.1,29.3,Laterite,64.7,105.7,1360,1821.4
Cuttack,Odisha,Rice,2016,Kharif,1229.9,28.9,Laterite,45.8,219.4,1470,1773.3
Hisar,Haryana,Wheat,2016,Rabi,551.8,23.1,Desert,66.7,212.5,1525,1944.9
Warangal,Telangana,Wheat,2015,Rabi,1106.8,27.6,Black,47.3,267.4,1450,1800.0
Meerut,Uttar Pradesh,Rice,2021,Kharif,739.3,29.1,Alluvial,72.4,240.9,1940,2040.6
Ludhiana,Punjab,Sugarcane,2023,Kharif,445.9,26.1,Alluvial,96.9,103.8,3150,40000.0
Coimbatore,Tamil Nadu,Sugarcane,2019,Zaid,883.9,28.0,Red,70.9,169.9,2750,40000.0
Nagaon,Assam,Wheat,2017,Rabi,2185.2,22.8,Alluvial,36.4,76.9,1625,1800.0
Jabalpur,Madhya Pradesh,Rice,2012,Kharif,912.3,25.6,Alluvial,42.9,213.5,1250,2276.4
Pune,Maharashtra,Sugarcane,2019,Zaid,1252.5,28.2,Black,43.3,193.4,2750,51835.2
Patiala,Punjab,Rice,2015,Kharif,522.1,20.3,Alluvial,92.0,256.0,1410,1615.1
Patna,Bihar,Rice,2021,Kharif,818.5,29.9,Alluvial,53.8,157.9,1940,2028.5
Lucknow,Uttar Pradesh,Rice,2015,Kharif,1427.4,28.9,Alluvial,62.0,165.7,1410,2460.3
Karnal,Haryana,Wheat,2022,Rabi,556.9,29.9,Alluvial,92.7,171.5,2015,1800.0
Karnal,Haryana,Sugarcane,2022,Zaid,707.8,27.4,Alluvial,89.9,119.7,3050,40000.0
Amritsar,Punjab,Rice,2012,Kharif,410.4,25.8,Alluvial,94.9,131.3,1250,1913.1
Ludhiana,Punjab,Wheat,2017,Rabi,441.6,19.7,Alluvial,84.2,294.8,1625,3040.9
Kolhapur,Maharashtra,Wheat,2011,Rabi,1102.6,24.4,Red,31.0,276.2,1120,1800.0
Cuttack,Odisha,Wheat,2022,Rabi,1335.6,25.3,Red,41.9,244.9,2015,1800.0
Karnal,Haryana,Rice,2010,Kharif,452.6,25.0,Desert,83.1,175.9,1000,1500.0
Muzaffarpur,Bihar,Wheat,2014,Rabi,603.6,29.3,Alluvial,56.8,164.9,1400,1800.0
Guntur,Andhra Pradesh,Sugarcane,2017,Kharif,602.6,29.0,Black,51.8,59.6,2550,40000.0
Gorakhpur,Uttar Pradesh,Rice,2017,Kharif,863.7,27.1,Alluvial,50.0,236.5,1550,2221.9
Nashik,Maharashtra,Wheat,2022,Rabi,1468.8,24.9,Black,31.3,56.7,2015,1800.0
Ludhiana,Punjab,Rice,2023,Kharif,630.5,21.2,Alluvial,87.8,64.9,2183,1531.5
Raipur,Chhattisgarh,Wheat,2017,Rabi,959.5,25.8,Red,30.2,128.0,1625,1800.0
Mysore,Karnataka,Rice,2013,Kharif,1643.7,27.7,Black,44.3,254.8,1310,1924.6
Amritsar,Punjab,Wheat,2012,Rabi,657.1,26.2,Alluvial,91.5,61.5,1285,2158.5
Thanjavur,Tamil Nadu,Rice,2014,Kharif,644.1,30.6,Red,63.9,255.7,1360,1500.0
Jodhpur,Rajasthan,Sugarcane,2011,Zaid,543.0,29.8,Alluvial,26.8,240.7,1450,40000.0
Meerut,Uttar Pradesh,Wheat,2011,Rabi,482.9,28.7,Alluvial,85.9,61.2,1120,1800.0
Kolhapur,Maharashtra,Rice,2023,Kharif,1270.6,26.2,Black,39.0,195.0,2183,2135.6
